ts_ns,gbps
1783088390849198333,7.754
1783088390854202709,7.758
1783088390859201159,7.753
1783088390864200613,7.758
1783088390869198867,7.753
1783088390874203842,7.757
1783088390879198036,7.760
1783088390884200966,7.753
1783088390889200316,7.759
1783088390894203898,7.750
1783088390899200234,7.758
1783088390904205262,7.757
1783088390909203223,7.754
1783088390914202082,7.759
1783088390919201424,7.759
1783088390924200606,7.752
1783088390929199917,7.759
1783088390934200514,7.757
1783088390939202192,7.755
1783088390944201726,7.758
1783088390949200729,7.752
1783088390954204673,7.758
1783088390959203677,7.752
1783088390964201395,7.761
1783088390969201520,7.750
1783088390974207498,7.759
1783088390979202113,7.756
1783088390984202343,7.757
1783088390989200809,7.760
1783088390994205247,7.751
1783088390999202909,7.756
1783088391004205747,7.758
1783088391009207106,7.755
1783088391014206299,7.759
1783088391019204281,7.754
1783088391024204988,7.756
1783088391029203837,7.752
1783088391034206296,7.761
1783088391039203690,7.755
1783088391044203156,7.758
1783088391049203936,7.756
1783088391054213000,7.750
1783088391059205702,7.762
1783088391064204784,7.752
1783088391069205154,7.757
1783088391074208094,7.753
1783088391079204874,7.756
1783088391084203841,7.759
1783088391089204354,7.757
1783088391094207988,7.752
1783088391099204263,7.756
1783088391104209973,7.756
1783088391109206315,7.756
1783088391114209491,7.760
1783088391119204931,7.758
1783088391124205777,7.749
1783088391129205243,7.758
1783088391134208243,7.760
1783088391139206880,7.753
1783088391144206558,7.758
1783088391149206158,7.758
1783088391154213045,7.754
1783088391159211534,7.753
1783088391164209846,7.760
1783088391169210584,7.753
1783088391174209346,7.756
1783088391179209344,7.758
1783088391184206934,7.754
1783088391189208522,7.755
1783088391194209222,7.756
1783088391199206606,7.755
1783088391204207655,7.756
1783088391209206916,7.759
1783088391214212307,7.749
1783088391219211605,7.759
1783088391224207507,7.759
1783088391229207981,7.755
1783088391234209479,7.757
1783088391239209383,7.756
1783088391244209401,7.758
1783088391249209579,7.757
1783088391254215665,7.755
1783088391259210183,7.752
1783088391264762474,7.759
1783088391269214325,7.756
1783088391274209771,7.758
1783088391279208886,7.759
1783088391284208695,7.751
1783088391289209364,7.757
1783088391294210087,7.756
1783088391299209862,7.758
1783088391304213963,7.751
1783088391309213066,7.759
1783088391314210783,7.754
1783088391319210810,7.758
1783088391324209830,7.759
1783088391329210908,7.756
1783088391334209604,7.753
1783088391339210844,7.756
1783088391344209037,7.760
1783088391349210295,7.756
1783088391354215272,7.750
1783088391359212904,7.761
1783088391364211542,7.753
1783088391369210186,7.760
1783088391374211378,7.756
1783088391379210563,7.752
1783088391384214397,7.759
1783088391389211299,7.755
1783088391394216577,7.756
1783088391399210594,7.760
1783088391404214705,7.751
1783088391409214171,7.758
1783088391414217243,7.753
1783088391419212359,7.758
1783088391424211710,7.759
1783088391429212435,7.755
1783088391434214127,7.757
1783088391439212395,7.753
1783088391444213164,7.756
1783088391449212828,7.758
1783088391454219187,7.755
1783088391459218300,7.752
1783088391464213650,7.758
1783088391469215476,7.755
1783088391474213992,7.760
1783088391479219980,9.976
1783088391484215878,11.798
1783088391489217789,11.791
1783088391494219378,11.792
1783088391499215545,11.791
1783088391504220608,11.784
1783088391509218304,11.794
1783088391514218502,11.788
1783088391519215522,11.796
1783088391524215675,11.788
1783088391529213751,11.793
1783088391534216902,11.795
1783088391539215517,11.785
1783088391544214338,11.793
1783088391549215617,11.791
1783088391554220215,11.792
1783088391559215739,11.792
1783088391564216277,11.787
1783088391569217281,11.793
1783088391574216843,11.790
1783088391579217098,11.790
1783088391584215970,11.797
1783088391589215454,11.790
1783088391594219406,11.793
1783088391599215938,11.790
1783088391604219080,11.788
1783088391609217266,11.793
1783088391614220318,11.788
1783088391619217071,11.796
1783088391624216394,11.790
1783088391629216991,11.787
1783088391634221652,11.792
1783088391639216807,11.793
1783088391644224314,11.785
1783088391649223626,11.797
1783088391654227032,11.788
1783088391659225990,11.791
1783088391664219009,11.791
1783088391669219439,11.788
1783088391674223229,11.794
1783088391679217106,11.789
1783088391684218673,11.792
1783088391689218064,11.797
1783088391694222057,11.786
1783088391699219027,11.794
1783088391704223193,11.788
1783088391709220527,11.795
1783088391714218913,11.793
1783088391719219907,11.786
1783088391724219196,11.790
1783088391729219296,11.795
1783088391734220141,11.787
1783088391739219830,11.796
1783088391744220206,11.788
1783088391749221666,11.792
1783088391754227019,11.790
1783088391759225024,11.787
1783088391764222582,11.795
1783088391769222228,11.790
1783088391774225410,11.788
1783088391779220484,11.793
1783088391784220100,11.797
1783088391789220671,11.787
1783088391794223695,11.792
1783088391799221496,11.790
1783088391804225567,11.793
1783088391809221689,11.791
1783088391814225311,11.794
1783088391819221047,11.785
1783088391824221517,11.795
1783088391829221193,11.790
1783088391834221932,11.794
1783088391839222351,11.788
1783088391844223443,11.793
1783088391849221226,11.787
1783088391854230275,11.788
1783088391859224493,11.795
1783088391864224909,11.795
1783088391869223338,11.786
1783088391874222692,11.795
1783088391879221158,11.794
1783088391884226732,11.783
1783088391889223827,11.796
1783088391894225152,11.793
1783088391899223214,11.793
1783088391904228949,11.782
1783088391909226290,11.795
1783088391914224621,11.793
1783088391919224015,11.790
1783088391924225204,11.793
1783088391929224119,11.791
1783088391934223728,11.790
1783088391939225486,11.792
1783088391944224444,11.791
1783088391949223882,11.790
1783088391954228500,11.792
1783088391959226551,11.786
1783088391964226643,11.795
1783088391969226531,11.789
1783088391974225054,11.792
1783088391979225819,11.794
1783088391984225315,11.790
1783088391989225781,11.788
1783088391994225857,11.795
1783088391999225239,11.790
1783088392004230542,11.790
1783088392009229555,11.791
1783088392014229702,11.795
1783088392019227902,11.786
1783088392024228482,11.794
1783088392029226752,11.786
1783088392034227149,11.795
1783088392039226584,11.790
1783088392044226698,11.788
1783088392049226320,11.797
1783088392054231574,11.785
1783088392059228456,11.794
1783088392064227859,11.790
1783088392069230137,11.797
1783088392074228974,11.785
1783088392079228998,11.796
1783088392084228166,11.791
1783088392089227821,11.790
1783088392094227699,11.791
1783088392099227389,11.791
1783088392104231049,11.791
1783088392109231037,11.790
1783088392114229745,11.790
1783088392119229973,11.795
1783088392124228855,11.791
1783088392129228247,11.790
1783088392134232080,11.787
1783088392139231654,11.797
1783088392144229352,11.787
1783088392149228534,11.798
1783088392154235488,11.786
1783088392159234470,11.791
1783088392164234000,11.790
1783088392169233384,11.795
1783088392174233100,11.791
1783088392179233940,11.787
1783088392184234168,11.788
1783088392189233806,11.797
1783088392194228557,11.794
1783088392199229792,11.786
1783088392204236572,11.794
1783088392209234376,11.787
1783088392214234756,11.795
1783088392219230732,11.791
1783088392224230032,11.790
1783088392229231806,11.791
1783088392234243718,11.768
1783088392239234565,11.814
1783088392244232235,11.791
1783088392249233187,11.786
1783088392254234533,11.792
1783088392259234627,11.795
1783088392264233781,11.791
1783088392269233673,11.789
1783088392274237686,11.793
1783088392279232971,11.793
1783088392284231899,11.791
1783088392289232700,11.787
1783088392294265161,11.795
1783088392299233963,11.786
1783088392304238145,11.793
1783088392309236084,11.794
1783088392314238101,11.791
1783088392319235156,11.789
1783088392324233954,11.792
1783088392329232308,11.793
1783088392334233362,11.793
1783088392339233398,11.789
1783088392344237968,11.792
1783088392349236400,11.792
1783088392354242154,11.789
1783088392359236380,11.788
1783088392364234407,11.793
1783088392369234076,11.790
1783088392374236523,11.795
1783088392379240885,11.773
1783088392384237921,11.803
1783088392389236437,11.792
1783088392394238763,11.797
1783088392399252604,11.756
1783088392404239247,11.820
1783088392409238246,11.791
1783088392414235659,11.795
1783088392419236228,11.787
1783088392424234955,11.792
1783088392429236691,11.792
1783088392434238775,11.796
1783088392439235894,11.790
1783088392444235672,11.789
1783088392449234602,11.791
1783088392454240903,11.788
1783088392459238782,11.794
1783088392464237792,11.791
1783088392469238290,11.788
1783088392474240084,11.798
1783088392479237259,11.788
1783088392484241801,11.785
1783088392489238654,11.794
1783088392494245564,11.785
1783088392499237099,11.798
1783088392504241004,11.786
1783088392509241451,11.795
1783088392514242818,11.792
1783088392519238851,11.791
1783088392524241881,11.782
1783088392529239371,11.795
1783088392534243385,11.797
1783088392539239263,11.788
1783088392544239497,11.795
1783088392549238455,11.791
1783088392554242389,11.786
1783088392559240507,11.793
1783088392564238839,11.793
1783088392569239872,11.793
1783088392574239477,11.790
1783088392579240375,11.787
1783088392584240270,11.796
1783088392589238455,11.786
1783088392594239800,11.793
1783088392599241066,11.793
1783088392604243149,11.791
1783088392609241856,11.792
1783088392614240918,11.791
1783088392619241040,11.788
1783088392624238514,11.795
1783088392629240100,11.792
1783088392634246865,11.787
1783088392639242130,11.793
1783088392644247808,11.789
1783088392649244048,11.791
1783088392654248270,11.793
1783088392659245468,11.788
1783088392664242913,11.795
1783088392669243817,11.792
1783088392674244219,11.790
1783088392679240907,11.790
1783088392684242864,11.791
1783088392689242921,11.796
1783088392694244611,11.792
1783088392699242049,11.788
1783088392704245696,11.787
1783088392709243805,11.793
1783088392714244563,11.794
1783088392719242866,11.793
1783088392724244199,11.786
1783088392729242466,11.793
1783088392734245524,11.795
1783088392739242174,11.790
1783088392744242320,11.788
1783088392749242562,11.795
1783088392754245940,11.788
1783088392759247602,11.792
1783088392764245002,11.793
1783088392769246262,11.788
1783088392774243280,11.796
1783088392779243458,11.788
1783088392784243536,11.789
1783088392789244259,11.794
1783088392794243657,11.790
1783088392799244727,11.793
1783088392804246157,11.785
1783088392809246010,11.789
1783088392814245101,11.798
1783088392819244207,11.791
1783088392824244625,11.788
1783088392829243539,11.791
1783088392834245417,11.791
1783088392839244726,11.790
1783088392844244384,11.796
1783088392849245471,11.786
1783088392854247873,11.790
1783088392859246796,11.791
1783088392864247105,11.795
1783088392869247016,11.789
1783088392874246119,11.791
1783088392879245636,11.797
1783088392884248390,11.789
1783088392889246684,11.793
1783088392894249734,11.788
1783088392899246630,11.789
1783088392904250738,11.793
1783088392909249456,11.792
1783088392914251090,11.792
1783088392919249304,11.786
1783088392924249580,11.795
1783088392929247780,11.793
1783088392934249627,11.791
1783088392939247745,11.788
1783088392944246765,11.789
1783088392949247296,11.794
1783088392954253561,11.788
1783088392959249538,11.791
1783088392964248903,11.797
1783088392969248625,11.789
1783088392974248873,11.788
1783088392979248366,11.790
1783088392984249203,11.794
1783088392989247970,11.792
1783088392994248147,11.788
1783088392999248144,11.796
1783088393004251735,11.787
1783088393009252954,11.786
1783088393014251465,11.794
1783088393019251456,11.794
1783088393024249887,11.792
1783088393029250632,11.787
1783088393034250276,11.793
1783088393039252114,11.795
1783088393044254112,11.791
1783088393049254430,11.788
1783088393054256084,11.792
1783088393059255420,11.790
1783088393064252888,11.795
1783088393069260866,11.784
1783088393074255088,11.795
1783088393079252153,11.796
1783088393084254904,11.789
1783088393089254122,11.791
1783088393094254889,11.787
1783088393099253815,11.798
1783088393104259925,11.781
1783088393109256401,11.797
1783088393114255632,11.791
1783088393119254783,11.791
1783088393124254965,11.788
1783088393129255723,11.794
1783088393134258429,11.789
1783088393139255628,11.795
1783088393144255409,11.789
1783088393149256395,11.793
1783088393154258817,11.783
1783088393159257369,11.799
1783088393164256400,11.791
1783088393169254867,11.785
1783088393174256716,11.798
1783088393179255143,11.786
1783088393184255878,11.794
1783088393189255483,11.790
1783088393194256356,11.794
1783088393199254086,11.787
1783088393204255098,11.793
1783088393209254377,11.790
1783088393214252948,11.792
1783088393219253901,11.792
1783088393224257059,11.790
1783088393229252837,11.792
1783088393234259467,11.794
1783088393239264776,11.790
1783088393244255547,11.790
1783088393249255520,11.789
1783088393254259498,11.793
1783088393259256876,11.788
1783088393264256939,11.789
1783088393269263193,11.795
1783088393274258685,11.792
1783088393279255025,11.790
1783088393284255288,11.788
1783088393289253945,11.799
1783088393294258830,11.788
1783088393299258137,11.787
1783088393304263099,11.791
1783088393309261406,11.793
1783088393314261375,11.789
1783088393319261069,11.796
1783088393324259476,11.792
1783088393329260798,11.786
1783088393334261083,11.795
1783088393339260226,11.791
1783088393344259035,11.792
1783088393349258223,11.791
1783088393354261416,11.788
1783088393359260954,11.790
1783088393364260477,11.792
1783088393369261146,11.792
1783088393374260361,11.791
1783088393379259626,11.790
1783088393384261917,11.790
1783088393389262327,11.789
1783088393394260404,11.792
1783088393399257029,11.797
1783088393404261369,11.785
1783088393409259739,11.793
1783088393414259657,11.789
1783088393419260761,11.793
1783088393424259993,11.791
1783088393429258185,11.793
1783088393434262170,11.793
1783088393439259954,11.787
1783088393444258325,11.793
1783088393449259039,11.794
1783088393454265041,11.788
1783088393459262075,11.789
1783088393464260517,11.792
1783088393469259752,11.797
1783088393474260698,11.787
1783088393479260324,11.790
1783088393484258866,11.792
1783088393489263508,11.792
1783088393494261567,11.793
1783088393499259700,11.790
1783088393504264468,11.788
1783088393509264760,11.788
1783088393514264083,11.797
1783088393519265376,11.786
1783088393524261981,11.792
1783088393529260237,11.798
1783088393534260923,11.787
1783088393539261337,11.788
1783088393544261133,11.794
1783088393549260429,11.792
1783088393554267239,11.787
1783088393559265265,11.793
1783088393564262827,11.794
1783088393569263281,11.788
1783088393574266734,11.794
1783088393579262845,11.791
1783088393584261472,11.792
1783088393589263281,11.784
1783088393594261594,11.800
